dms,epoch,avg_zero_shot_fitness_spearman
Q2N0S5_9HIV1_Haddox_2018,2,0.32364945065396816
Q2N0S5_9HIV1_Haddox_2018,3,0.2872217367908791
Q2N0S5_9HIV1_Haddox_2018,4,0.2703710238826482
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,-1,0.32993952258723575
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,0,0.3281192904264152
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,1,0.319523288531933
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,2,0.26847691153953307
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,3,0.24108285526457005
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,4,0.2336422330292742
Q53Z42_HUMAN_McShan_2019_expression,-1,0.5539165406440688
Q53Z42_HUMAN_McShan_2019_expression,0,0.552461692050404
Q53Z42_HUMAN_McShan_2019_expression,1,0.5400819401206581
Q53Z42_HUMAN_McShan_2019_expression,2,0.4957376811858575
Q53Z42_HUMAN_McShan_2019_expression,3,0.4694323302892228
Q53Z42_HUMAN_McShan_2019_expression,4,0.4635708795400143
Q59976_STRSQ_Romero_2015,-1,0.5720939578754096
Q59976_STRSQ_Romero_2015,0,0.6285124143748527
Q59976_STRSQ_Romero_2015,1,0.6522194144616466
Q59976_STRSQ_Romero_2015,2,0.64060232090875
Q59976_STRSQ_Romero_2015,3,0.6243926797192499
Q59976_STRSQ_Romero_2015,4,0.6155541481113572
Q6WV13_9MAXI_Somermeyer_2022,-1,0.009384489903591515
Q6WV13_9MAXI_Somermeyer_2022,0,0.0102642950134749
Q6WV13_9MAXI_Somermeyer_2022,1,0.008306492627044004
Q6WV13_9MAXI_Somermeyer_2022,2,-0.011951258563605053
Q6WV13_9MAXI_Somermeyer_2022,3,-0.009244745253146322
Q6WV13_9MAXI_Somermeyer_2022,4,0.035448745679573186
Q837P4_ENTFA_Meier_2023,-1,0.5153075957972307
Q837P4_ENTFA_Meier_2023,0,0.5798768750301013
Q837P4_ENTFA_Meier_2023,1,0.5029253679591484
Q837P4_ENTFA_Meier_2023,2,0.4743830149663872
Q837P4_ENTFA_Meier_2023,3,0.4702029268502034
Q837P4_ENTFA_Meier_2023,4,0.46107910691216547
Q837P5_ENTFA_Meier_2023,-1,0.3734545526333702
Q837P5_ENTFA_Meier_2023,0,0.4462686231154205
Q837P5_ENTFA_Meier_2023,1,0.4437270810529181
Q837P5_ENTFA_Meier_2023,2,0.42068662040951454
Q837P5_ENTFA_Meier_2023,3,0.4067904023283742
Q837P5_ENTFA_Meier_2023,4,0.4161391879398427
Q8WTC7_9CNID_Somermeyer_2022,-1,-0.024923868975428486
Q8WTC7_9CNID_Somermeyer_2022,0,-0.028511910954576992
Q8WTC7_9CNID_Somermeyer_2022,1,-0.019628944912860633
Q8WTC7_9CNID_Somermeyer_2022,2,0.006640033145398599
Q8WTC7_9CNID_Somermeyer_2022,3,0.04701629346108977
Q8WTC7_9CNID_Somermeyer_2022,4,0.09747831926846917
R1AB_SARS2_Flynn_2022,-1,0.10477287404583015
R1AB_SARS2_Flynn_2022,0,0.13677271952423023
R1AB_SARS2_Flynn_2022,1,0.25574081727293113
R1AB_SARS2_Flynn_2022,2,0.3052538279529973
R1AB_SARS2_Flynn_2022,3,0.325442976367761
R1AB_SARS2_Flynn_2022,4,0.2926337417631792
RAD_ANTMA_Tsuboyama_2023_2CJJ,-1,0.49245990521996386
RAD_ANTMA_Tsuboyama_2023_2CJJ,0,0.4491498417685573
RAD_ANTMA_Tsuboyama_2023_2CJJ,1,0.3689573866978267
RAD_ANTMA_Tsuboyama_2023_2CJJ,2,0.40019174698257304
RAD_ANTMA_Tsuboyama_2023_2CJJ,3,0.4183780009981575
RAD_ANTMA_Tsuboyama_2023_2CJJ,4,0.41915944493734997
RAF1_HUMAN_Zinkus-Boltz_2019,-1,0.47315925395826564
RAF1_HUMAN_Zinkus-Boltz_2019,0,0.38536557514631503
RAF1_HUMAN_Zinkus-Boltz_2019,1,0.3489663473967932
RAF1_HUMAN_Zinkus-Boltz_2019,2,0.3596055611133702
RAF1_HUMAN_Zinkus-Boltz_2019,3,0.36179903388185203
RAF1_HUMAN_Zinkus-Boltz_2019,4,0.35957920827505263
RASH_HUMAN_Bandaru_2017,-1,0.4976471981473197
RASH_HUMAN_Bandaru_2017,0,0.4254382326440176
RASH_HUMAN_Bandaru_2017,1,0.33635319555761367
RASH_HUMAN_Bandaru_2017,2,0.31937380809690474
RASH_HUMAN_Bandaru_2017,3,0.31753841223833223
RASH_HUMAN_Bandaru_2017,4,0.3139489668526865
RASK_HUMAN_Weng_2022_abundance,-1,0.27090824802438984
RASK_HUMAN_Weng_2022_abundance,0,0.2445260166066358
RASK_HUMAN_Weng_2022_abundance,1,0.20469949282451527
RASK_HUMAN_Weng_2022_abundance,2,0.2092538797691898
RASK_HUMAN_Weng_2022_abundance,3,0.21340422961056224
RASK_HUMAN_Weng_2022_abundance,4,0.21943868677905104
RASK_HUMAN_Weng_2022_binding-DARPin_K55,-1,0.6525644035513508
RASK_HUMAN_Weng_2022_binding-DARPin_K55,0,0.6069412389592156
RASK_HUMAN_Weng_2022_binding-DARPin_K55,1,0.5112934089713637
RASK_HUMAN_Weng_2022_binding-DARPin_K55,2,0.49418412342612816
RASK_HUMAN_Weng_2022_binding-DARPin_K55,3,0.4898380570483555
RASK_HUMAN_Weng_2022_binding-DARPin_K55,4,0.4845591004592472
RBP1_HUMAN_Tsuboyama_2023_2KWH,-1,0.5522659219843846
RBP1_HUMAN_Tsuboyama_2023_2KWH,0,0.3901589546471841
RBP1_HUMAN_Tsuboyama_2023_2KWH,1,0.3337676291008292
RBP1_HUMAN_Tsuboyama_2023_2KWH,2,0.29224776801547026
RBP1_HUMAN_Tsuboyama_2023_2KWH,3,0.27576498364443286
RBP1_HUMAN_Tsuboyama_2023_2KWH,4,0.2667383730549192
RCD1_ARATH_Tsuboyama_2023_5OAO,-1,0.5047094615755064
RCD1_ARATH_Tsuboyama_2023_5OAO,0,0.47711301665261185
RCD1_ARATH_Tsuboyama_2023_5OAO,1,0.46559575561487115
RCD1_ARATH_Tsuboyama_2023_5OAO,2,0.44954020497667474
RCD1_ARATH_Tsuboyama_2023_5OAO,3,0.4410572098728683
RCD1_ARATH_Tsuboyama_2023_5OAO,4,0.4398173411537896
RCRO_LAMBD_Tsuboyama_2023_1ORC,-1,0.5962196605440393
RCRO_LAMBD_Tsuboyama_2023_1ORC,0,0.6099757942118764
RCRO_LAMBD_Tsuboyama_2023_1ORC,1,0.6038455920429311
RCRO_LAMBD_Tsuboyama_2023_1ORC,2,0.5977137460776724
RCRO_LAMBD_Tsuboyama_2023_1ORC,3,0.6071978527999345
RCRO_LAMBD_Tsuboyama_2023_1ORC,4,0.6133590037916696
RD23A_HUMAN_Tsuboyama_2023_1IFY,-1,0.5122517424907345
RD23A_HUMAN_Tsuboyama_2023_1IFY,0,0.4177098664040346
RD23A_HUMAN_Tsuboyama_2023_1IFY,1,0.308111648663013
RD23A_HUMAN_Tsuboyama_2023_1IFY,2,0.3165874729384727
RD23A_HUMAN_Tsuboyama_2023_1IFY,3,0.3330198275213445
RD23A_HUMAN_Tsuboyama_2023_1IFY,4,0.34435132686967945
RDRP_I33A0_Li_2023,-1,0.3217615492230093
RDRP_I33A0_Li_2023,0,0.32685834507649764
RDRP_I33A0_Li_2023,1,0.32138138090532287
RDRP_I33A0_Li_2023,2,0.3158022493693948
RDRP_I33A0_Li_2023,3,0.31963433991036266
RDRP_I33A0_Li_2023,4,0.32374384437853365
REV_HV1H2_Fernandes_2016,-1,0.24028281572005247
REV_HV1H2_Fernandes_2016,0,0.2193259720697751
REV_HV1H2_Fernandes_2016,1,0.2306717972703442
REV_HV1H2_Fernandes_2016,2,0.24285356044105683
REV_HV1H2_Fernandes_2016,3,0.2447549811085857
REV_HV1H2_Fernandes_2016,4,0.24868862252948884
RFAH_ECOLI_Tsuboyama_2023_2LCL,-1,0.2993905289860466
RFAH_ECOLI_Tsuboyama_2023_2LCL,0,0.28248947205106606
RFAH_ECOLI_Tsuboyama_2023_2LCL,1,0.2559266470485939
RFAH_ECOLI_Tsuboyama_2023_2LCL,2,0.2263174230244562
RFAH_ECOLI_Tsuboyama_2023_2LCL,3,0.21921810062837324
RFAH_ECOLI_Tsuboyama_2023_2LCL,4,0.20772281501994028
RL20_AQUAE_Tsuboyama_2023_1GYZ,-1,0.6988422135772192
RL20_AQUAE_Tsuboyama_2023_1GYZ,0,0.6901677292108933
RL20_AQUAE_Tsuboyama_2023_1GYZ,1,0.6905710687649707
RL20_AQUAE_Tsuboyama_2023_1GYZ,2,0.6933984167405444
RL20_AQUAE_Tsuboyama_2023_1GYZ,3,0.6831342275818008
RL20_AQUAE_Tsuboyama_2023_1GYZ,4,0.697450990525124
RL40A_YEAST_Mavor_2016,-1,0.517630929476534
RL40A_YEAST_Mavor_2016,0,0.4082543150459307
RL40A_YEAST_Mavor_2016,1,0.266706101612283
RL40A_YEAST_Mavor_2016,2,0.27302325737201766
RL40A_YEAST_Mavor_2016,3,0.28003918324778293
RL40A_YEAST_Mavor_2016,4,0.2771322234125347
RL40A_YEAST_Roscoe_2013,-1,0.598304300500839
RL40A_YEAST_Roscoe_2013,0,0.4949187450806882
RL40A_YEAST_Roscoe_2013,1,0.32058593438779803
RL40A_YEAST_Roscoe_2013,2,0.3369740067657525
RL40A_YEAST_Roscoe_2013,3,0.33749462024704663
RL40A_YEAST_Roscoe_2013,4,0.3410784670562452
RL40A_YEAST_Roscoe_2014,-1,0.5300394051054839
RL40A_YEAST_Roscoe_2014,0,0.41892182534149924
RL40A_YEAST_Roscoe_2014,1,0.2472175396647647
RL40A_YEAST_Roscoe_2014,2,0.25002065583762745
RL40A_YEAST_Roscoe_2014,3,0.27323853711337154
RL40A_YEAST_Roscoe_2014,4,0.2828225966197468
RNC_ECOLI_Weeks_2023,-1,0.5961986990036059
RNC_ECOLI_Weeks_2023,0,0.5710502485452239
RNC_ECOLI_Weeks_2023,1,0.501670707251671
RNC_ECOLI_Weeks_2023,2,0.4600674054206269
RNC_ECOLI_Weeks_2023,3,0.4260684073913751
RNC_ECOLI_Weeks_2023,4,0.42759723636276814
RPC1_BP434_Tsuboyama_2023_1R69,-1,0.7084555272377042
RPC1_BP434_Tsuboyama_2023_1R69,0,0.7008283451575802
RPC1_BP434_Tsuboyama_2023_1R69,1,0.6936002815325301
RPC1_BP434_Tsuboyama_2023_1R69,2,0.6895468297626527
RPC1_BP434_Tsuboyama_2023_1R69,3,0.6866794435080504
RPC1_BP434_Tsuboyama_2023_1R69,4,0.6809955966504371
RPC1_LAMBD_Li_2019_high-expression,-1,0.5494029962678304
RPC1_LAMBD_Li_2019_high-expression,0,0.5475838050838051
RPC1_LAMBD_Li_2019_high-expression,1,0.528937728937729
RPC1_LAMBD_Li_2019_high-expression,2,0.5149339549339549
RPC1_LAMBD_Li_2019_high-expression,3,0.5083802308802309
RPC1_LAMBD_Li_2019_high-expression,4,0.5003560328560328
RPC1_LAMBD_Li_2019_low-expression,-1,0.5234193947316165
RPC1_LAMBD_Li_2019_low-expression,0,0.5320779589908686
RPC1_LAMBD_Li_2019_low-expression,1,0.5506271506271506
RPC1_LAMBD_Li_2019_low-expression,2,0.559174475467206
RPC1_LAMBD_Li_2019_low-expression,3,0.5692798867798867
RPC1_LAMBD_Li_2019_low-expression,4,0.5663897213897214
RS15_GEOSE_Tsuboyama_2023_1A32,-1,0.408764432003147
RS15_GEOSE_Tsuboyama_2023_1A32,0,0.27068466695014937
RS15_GEOSE_Tsuboyama_2023_1A32,1,0.15647472328969686
RS15_GEOSE_Tsuboyama_2023_1A32,2,0.1882279855291416
RS15_GEOSE_Tsuboyama_2023_1A32,3,0.19743399411240162
RS15_GEOSE_Tsuboyama_2023_1A32,4,0.20019222629710037
S22A1_HUMAN_Yee_2023_abundance,-1,0.62637867438213
S22A1_HUMAN_Yee_2023_abundance,0,0.6296393137819776
S22A1_HUMAN_Yee_2023_abundance,1,0.6110305880751535
S22A1_HUMAN_Yee_2023_abundance,2,0.5890073500347331
S22A1_HUMAN_Yee_2023_abundance,3,0.5773392340750646
S22A1_HUMAN_Yee_2023_abundance,4,0.5668251954571488
S22A1_HUMAN_Yee_2023_activity,-1,0.5751541704740908
S22A1_HUMAN_Yee_2023_activity,0,0.5804999500138041
S22A1_HUMAN_Yee_2023_activity,1,0.5552842424247786
S22A1_HUMAN_Yee_2023_activity,2,0.5295845657924209
S22A1_HUMAN_Yee_2023_activity,3,0.5170155222242137
S22A1_HUMAN_Yee_2023_activity,4,0.5046661751226807
SAV1_MOUSE_Tsuboyama_2023_2YSB,-1,0.5125612915537003
SAV1_MOUSE_Tsuboyama_2023_2YSB,0,0.4610230787011658
SAV1_MOUSE_Tsuboyama_2023_2YSB,1,0.4372983015634579
SAV1_MOUSE_Tsuboyama_2023_2YSB,2,0.43649792424291184
SAV1_MOUSE_Tsuboyama_2023_2YSB,3,0.42923252739199474
SAV1_MOUSE_Tsuboyama_2023_2YSB,4,0.43228995086259864
SBI_STAAM_Tsuboyama_2023_2JVG,-1,0.5723907520325203
SBI_STAAM_Tsuboyama_2023_2JVG,0,0.5843923276815004
SBI_STAAM_Tsuboyama_2023_2JVG,1,0.5842177693980887
SBI_STAAM_Tsuboyama_2023_2JVG,2,0.5084617587541007
SBI_STAAM_Tsuboyama_2023_2JVG,3,0.407775772001141
SBI_STAAM_Tsuboyama_2023_2JVG,4,0.19392635845102327
SC6A4_HUMAN_Young_2021,-1,0.5426175550448682
SC6A4_HUMAN_Young_2021,0,0.5501946683592588
SC6A4_HUMAN_Young_2021,1,0.5626704914084774
SC6A4_HUMAN_Young_2021,2,0.5612508863692789
SC6A4_HUMAN_Young_2021,3,0.5488218052656
SC6A4_HUMAN_Young_2021,4,0.534591400752646
SCIN_STAAR_Tsuboyama_2023_2QFF,-1,0.34608952299593504
SCIN_STAAR_Tsuboyama_2023_2QFF,0,0.34747117644811654
SCIN_STAAR_Tsuboyama_2023_2QFF,1,0.3509224923049168
SCIN_STAAR_Tsuboyama_2023_2QFF,2,0.3639491932040559
SCIN_STAAR_Tsuboyama_2023_2QFF,3,0.3862096557164095
SCIN_STAAR_Tsuboyama_2023_2QFF,4,0.4092694421935406
SCN5A_HUMAN_Glazer_2019,-1,0.12226529197211224
SCN5A_HUMAN_Glazer_2019,0,0.15798405820507305
SCN5A_HUMAN_Glazer_2019,1,0.19876531412816315
SCN5A_HUMAN_Glazer_2019,2,0.20397621382924414
SCN5A_HUMAN_Glazer_2019,3,0.2199836749025886
SCN5A_HUMAN_Glazer_2019,4,0.22903455017480745
SDA_BACSU_Tsuboyama_2023_1PV0,-1,0.594275563969422
SDA_BACSU_Tsuboyama_2023_1PV0,0,0.5920450217832487
SDA_BACSU_Tsuboyama_2023_1PV0,1,0.5796208453065952
SDA_BACSU_Tsuboyama_2023_1PV0,2,0.5697193002406877
SDA_BACSU_Tsuboyama_2023_1PV0,3,0.568447854455952
SDA_BACSU_Tsuboyama_2023_1PV0,4,0.5617637929923701
SERC_HUMAN_Xie_2023,-1,0.5575645266007445
SERC_HUMAN_Xie_2023,0,0.5562745436749398
SERC_HUMAN_Xie_2023,1,0.5326820941135606
SERC_HUMAN_Xie_2023,2,0.4978209456845502
SERC_HUMAN_Xie_2023,3,0.46839109675065826
SERC_HUMAN_Xie_2023,4,0.4477444179903614
SHOC2_HUMAN_Kwon_2022,-1,0.42544478825833093
SHOC2_HUMAN_Kwon_2022,0,0.400167555225442
SHOC2_HUMAN_Kwon_2022,1,0.3768289240636497
SHOC2_HUMAN_Kwon_2022,2,0.3642667912072258
SHOC2_HUMAN_Kwon_2022,3,0.3468459560219525
SHOC2_HUMAN_Kwon_2022,4,0.32920363205985825
SOX30_HUMAN_Tsuboyama_2023_7JJK,-1,0.3215779735810091
SOX30_HUMAN_Tsuboyama_2023_7JJK,0,0.2557576284165547
SOX30_HUMAN_Tsuboyama_2023_7JJK,1,0.1751945916256876
SOX30_HUMAN_Tsuboyama_2023_7JJK,2,0.1843860466309429
SOX30_HUMAN_Tsuboyama_2023_7JJK,3,0.1646039713151895
SOX30_HUMAN_Tsuboyama_2023_7JJK,4,0.16054083626653243
SPA_STAAU_Tsuboyama_2023_1LP1,-1,0.005573870814593153
SPA_STAAU_Tsuboyama_2023_1LP1,0,0.08627876791783662
SPA_STAAU_Tsuboyama_2023_1LP1,1,0.3752652438043007
SPA_STAAU_Tsuboyama_2023_1LP1,2,0.49938970670706617
SPA_STAAU_Tsuboyama_2023_1LP1,3,0.49092343530310345
SPA_STAAU_Tsuboyama_2023_1LP1,4,0.4879043100112796
SPG1_STRSG_Olson_2014,-1,0.3009038608580869
SPG1_STRSG_Olson_2014,0,0.30115608658470094
SPG1_STRSG_Olson_2014,1,0.30677099535855656
SPG1_STRSG_Olson_2014,2,0.3151641400793907
SPG1_STRSG_Olson_2014,3,0.3236828114594436
SPG1_STRSG_Olson_2014,4,0.3362538756168122
SPG1_STRSG_Wu_2016,-1,0.12825503029540758
SPG1_STRSG_Wu_2016,0,0.13573090273047417
SPG1_STRSG_Wu_2016,1,0.14035118613126488
SPG1_STRSG_Wu_2016,2,0.14271271038609318
SPG1_STRSG_Wu_2016,3,0.14065903648126293
SPG1_STRSG_Wu_2016,4,0.1377435763718881
SPG2_STRSG_Tsuboyama_2023_5UBS,-1,0.4999704962664676
SPG2_STRSG_Tsuboyama_2023_5UBS,0,0.4990200958095545
SPG2_STRSG_Tsuboyama_2023_5UBS,1,0.49830922562059005
SPG2_STRSG_Tsuboyama_2023_5UBS,2,0.5004898931741731
SPG2_STRSG_Tsuboyama_2023_5UBS,3,0.5019014176208112
SPG2_STRSG_Tsuboyama_2023_5UBS,4,0.5051659815785302
SPIKE_SARS2_Starr_2020_binding,-1,-0.017209699761814665
SPIKE_SARS2_Starr_2020_binding,0,0.03358833678862735
SPIKE_SARS2_Starr_2020_binding,1,0.2724765833084681
SPIKE_SARS2_Starr_2020_binding,2,0.3355842733572221
SPIKE_SARS2_Starr_2020_binding,3,0.3275166146793799
SPIKE_SARS2_Starr_2020_binding,4,0.26877615070536887
SPIKE_SARS2_Starr_2020_expression,-1,0.013372490163739335
SPIKE_SARS2_Starr_2020_expression,0,0.0801270226116447
SPIKE_SARS2_Starr_2020_expression,1,0.2991226019409951
SPIKE_SARS2_Starr_2020_expression,2,0.41614299030005797
SPIKE_SARS2_Starr_2020_expression,3,0.4025604654443424
SPIKE_SARS2_Starr_2020_expression,4,0.3315823499678823
SPTN1_CHICK_Tsuboyama_2023_1TUD,-1,0.6366007041053887
SPTN1_CHICK_Tsuboyama_2023_1TUD,0,0.6014179187152827
SPTN1_CHICK_Tsuboyama_2023_1TUD,1,0.5527807713899525
SPTN1_CHICK_Tsuboyama_2023_1TUD,2,0.5426961966425623
SPTN1_CHICK_Tsuboyama_2023_1TUD,3,0.5288040701482848
SPTN1_CHICK_Tsuboyama_2023_1TUD,4,0.5228192138582552
SQSTM_MOUSE_Tsuboyama_2023_2RRU,-1,0.6180420516861173
SQSTM_MOUSE_Tsuboyama_2023_2RRU,0,0.5198205588571392
SQSTM_MOUSE_Tsuboyama_2023_2RRU,1,0.264638596650824
SQSTM_MOUSE_Tsuboyama_2023_2RRU,2,0.2757472840343182
SQSTM_MOUSE_Tsuboyama_2023_2RRU,3,0.3058654074120004
SQSTM_MOUSE_Tsuboyama_2023_2RRU,4,0.31267546635450166
SR43C_ARATH_Tsuboyama_2023_2N88,-1,0.6748400040618523
SR43C_ARATH_Tsuboyama_2023_2N88,0,0.6710321566376497
SR43C_ARATH_Tsuboyama_2023_2N88,1,0.6610557823689325
SR43C_ARATH_Tsuboyama_2023_2N88,2,0.6471125950844083
SR43C_ARATH_Tsuboyama_2023_2N88,3,0.6330914541883967
SR43C_ARATH_Tsuboyama_2023_2N88,4,0.6228815851214231
SRBS1_HUMAN_Tsuboyama_2023_2O2W,-1,0.7338607857672433
SRBS1_HUMAN_Tsuboyama_2023_2O2W,0,0.6737011715006321
SRBS1_HUMAN_Tsuboyama_2023_2O2W,1,0.6029942647891199
SRBS1_HUMAN_Tsuboyama_2023_2O2W,2,0.5955823349395454
SRBS1_HUMAN_Tsuboyama_2023_2O2W,3,0.5955937133658443
SRBS1_HUMAN_Tsuboyama_2023_2O2W,4,0.5961551684738444
SRC_HUMAN_Ahler_2019,-1,0.5551277427532983
SRC_HUMAN_Ahler_2019,0,0.517527175780099
SRC_HUMAN_Ahler_2019,1,0.40964408870163527
SRC_HUMAN_Ahler_2019,2,0.35003767560268023
SRC_HUMAN_Ahler_2019,3,0.31417499129495136
SRC_HUMAN_Ahler_2019,4,0.29845666185363984
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,-1,0.4645501581861212
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,0,0.45456906170486666
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,1,0.34819251687745606
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,2,0.29421779275649373
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,3,0.2707526251673112
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,4,0.251691982386719
SRC_HUMAN_Nguyen_2022,-1,0.4707150633596999
SRC_HUMAN_Nguyen_2022,0,0.46729609846829784
SRC_HUMAN_Nguyen_2022,1,0.3537204856384468
SRC_HUMAN_Nguyen_2022,2,0.3025081626903595
SRC_HUMAN_Nguyen_2022,3,0.2730212075748826
SRC_HUMAN_Nguyen_2022,4,0.2537006266474837
SUMO1_HUMAN_Weile_2017,-1,0.5093200112705025
SUMO1_HUMAN_Weile_2017,0,0.4680119128068902
SUMO1_HUMAN_Weile_2017,1,0.3629373633385568
SUMO1_HUMAN_Weile_2017,2,0.3635039269381615
SUMO1_HUMAN_Weile_2017,3,0.3357169053002628
SUMO1_HUMAN_Weile_2017,4,0.3220472673410332
SYUA_HUMAN_Newberry_2020,-1,0.13717477794724697
SYUA_HUMAN_Newberry_2020,0,0.21552582208852747
SYUA_HUMAN_Newberry_2020,1,0.2658096823665957
SYUA_HUMAN_Newberry_2020,2,0.2641076889098852
SYUA_HUMAN_Newberry_2020,3,0.2279934365046937
SYUA_HUMAN_Newberry_2020,4,0.23107499945406734
TADBP_HUMAN_Bolognesi_2019,-1,-0.11988571967234146
TADBP_HUMAN_Bolognesi_2019,0,-0.13156706153651854
TADBP_HUMAN_Bolognesi_2019,1,-0.14783107819166263
TADBP_HUMAN_Bolognesi_2019,2,-0.12790437046108913
TADBP_HUMAN_Bolognesi_2019,3,-0.12021625690708346
TADBP_HUMAN_Bolognesi_2019,4,-0.09031852186531616
TAT_HV1BR_Fernandes_2016,-1,0.01736105577792517
TAT_HV1BR_Fernandes_2016,0,0.05784699040610683
TAT_HV1BR_Fernandes_2016,1,0.25158027664742694
TAT_HV1BR_Fernandes_2016,2,0.3886064774452709
TAT_HV1BR_Fernandes_2016,3,0.3751633482498858
TAT_HV1BR_Fernandes_2016,4,0.3400597666563211
TCRG1_MOUSE_Tsuboyama_2023_1E0L,-1,0.7691639827416222
TCRG1_MOUSE_Tsuboyama_2023_1E0L,0,0.4691506516718636
TCRG1_MOUSE_Tsuboyama_2023_1E0L,1,0.34582707586074574
TCRG1_MOUSE_Tsuboyama_2023_1E0L,2,0.34326857149666307
TCRG1_MOUSE_Tsuboyama_2023_1E0L,3,0.3472482350113024
TCRG1_MOUSE_Tsuboyama_2023_1E0L,4,0.3474024849067419
THO1_YEAST_Tsuboyama_2023_2WQG,-1,0.5128257079901959
THO1_YEAST_Tsuboyama_2023_2WQG,0,0.5153490258399498
THO1_YEAST_Tsuboyama_2023_2WQG,1,0.5230673893832108
THO1_YEAST_Tsuboyama_2023_2WQG,2,0.5269547151622269
THO1_YEAST_Tsuboyama_2023_2WQG,3,0.5261433166040811
THO1_YEAST_Tsuboyama_2023_2WQG,4,0.5231513740378155
TNKS2_HUMAN_Tsuboyama_2023_5JRT,-1,0.5253088497347089
TNKS2_HUMAN_Tsuboyama_2023_5JRT,0,0.48953011769423943
TNKS2_HUMAN_Tsuboyama_2023_5JRT,1,0.4287637450110379
TNKS2_HUMAN_Tsuboyama_2023_5JRT,2,0.402877716254161
TNKS2_HUMAN_Tsuboyama_2023_5JRT,3,0.38212662978217
TNKS2_HUMAN_Tsuboyama_2023_5JRT,4,0.3792680231799484
TPK1_HUMAN_Weile_2017,-1,0.3385780499756083
TPK1_HUMAN_Weile_2017,0,0.3459149787653019
TPK1_HUMAN_Weile_2017,1,0.3544624376182614
TPK1_HUMAN_Weile_2017,2,0.35898679034456654
TPK1_HUMAN_Weile_2017,3,0.3595452273578918
TPK1_HUMAN_Weile_2017,4,0.3606662863415339
TPMT_HUMAN_Matreyek_2018,-1,0.5386261636122461
TPMT_HUMAN_Matreyek_2018,0,0.5315819595194554
TPMT_HUMAN_Matreyek_2018,1,0.5172159491503955
TPMT_HUMAN_Matreyek_2018,2,0.5111612613927975
TPMT_HUMAN_Matreyek_2018,3,0.5025035585481294
TPMT_HUMAN_Matreyek_2018,4,0.500416195670537
TPOR_HUMAN_Bridgford_2020,-1,0.2900958732334727
TPOR_HUMAN_Bridgford_2020,0,0.32511410490299114
TPOR_HUMAN_Bridgford_2020,1,0.38503833859567255
TPOR_HUMAN_Bridgford_2020,2,0.4116155034141642
TPOR_HUMAN_Bridgford_2020,3,0.4188928250682862
TPOR_HUMAN_Bridgford_2020,4,0.40555498974596405
TRPC_SACS2_Chan_2017,-1,0.6524507374900569
TRPC_SACS2_Chan_2017,0,0.654835646165189
TRPC_SACS2_Chan_2017,1,0.658854863104169
TRPC_SACS2_Chan_2017,2,0.6582114327453906
TRPC_SACS2_Chan_2017,3,0.6576897001574294
TRPC_SACS2_Chan_2017,4,0.6565893126058343
TRPC_THEMA_Chan_2017,-1,0.4637422434425641
TRPC_THEMA_Chan_2017,0,0.4640879918524704
TRPC_THEMA_Chan_2017,1,0.45985639466914024
TRPC_THEMA_Chan_2017,2,0.4569826538732088
TRPC_THEMA_Chan_2017,3,0.45477586454990554
TRPC_THEMA_Chan_2017,4,0.4559981733148048
UBC9_HUMAN_Weile_2017,-1,0.47260977961757394
UBC9_HUMAN_Weile_2017,0,0.5043882347478222
UBC9_HUMAN_Weile_2017,1,0.47827460136744626
UBC9_HUMAN_Weile_2017,2,0.42480495501196597
UBC9_HUMAN_Weile_2017,3,0.4233866537414816
UBC9_HUMAN_Weile_2017,4,0.3953814530164903
UBE4B_HUMAN_Tsuboyama_2023_3L1X,-1,0.4599733186142498
UBE4B_HUMAN_Tsuboyama_2023_3L1X,0,0.40014762378731594
UBE4B_HUMAN_Tsuboyama_2023_3L1X,1,0.3346891603040484
UBE4B_HUMAN_Tsuboyama_2023_3L1X,2,0.3410894528327736
UBE4B_HUMAN_Tsuboyama_2023_3L1X,3,0.3387639400765055
UBE4B_HUMAN_Tsuboyama_2023_3L1X,4,0.3397772263140398
UBE4B_MOUSE_Starita_2013,-1,0.4583545950075251
UBE4B_MOUSE_Starita_2013,0,0.3779339102586259
UBE4B_MOUSE_Starita_2013,1,0.31752425178967675
UBE4B_MOUSE_Starita_2013,2,0.2812882357881015
UBE4B_MOUSE_Starita_2013,3,0.26770506863369903
UBE4B_MOUSE_Starita_2013,4,0.25776478403817693
UBR5_HUMAN_Tsuboyama_2023_1I2T,-1,0.19883980768581247
UBR5_HUMAN_Tsuboyama_2023_1I2T,0,0.4699309596100727
UBR5_HUMAN_Tsuboyama_2023_1I2T,1,0.5198905143767897
UBR5_HUMAN_Tsuboyama_2023_1I2T,2,0.47083214924235134
UBR5_HUMAN_Tsuboyama_2023_1I2T,3,0.41824136945930745
